,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
442,"O Dr. Richard Kimble, um cirurgião de Chicago, chega em casa uma noite e descobre que sua esposa Helen foi fatalmente ferida por um homem de um braço só. Apesar de Kimble lutar contra o homem, o agressor foge. A falta de evidências de um arrombamento, o fato dele ser o único beneficiário da apólice de seguro de Helen e uma chamada de emergência mal interpretada fazem Kimble ser condenado por assassinato. No caminho para o corredor da morte a bordo de um ônibus, os outros prisioneiros tentam escapar. A confusão resulta na morte do motorista, fazendo o ônibus cair em uma ribanceira até um trilho de trem. Kimble escapa da colisão e foge. O agente federal Samuel Gerard e seus colegas Renfro, Biggs, Newman e Poole chegam no local e formulam um plano para procurar os fugitivos. Kimble consegue entrar em um hospital, tratar seus ferimentos e mudar sua aparência. Ele foge, porém acaba encurralado por Gerard em uma represa. Kimble pula na água e escapa.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.3422049954291281,False
443,O cotidiano nada convencional de uma pequena cidade no interior dos Estados Unidos sob os olhos de uma jovem aspirante a escritora.,2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.2271431748820659,False
444,"O idoso de longas barbas brancas Kris Kringle passeia pelas ruas de Nova Iorque e fica indignado quando percebe que o homem fantasiado de papai-noel na Parada Anual do Dia de Ação de Graças da Macy's está bêbado. Ele reclama com a funcionária da loja encarregada do desfile, Doris Walker, e esta o convence a assumir o lugar dele. Depois Kris vai trabalhar na loja Macy's da Rua 34, atendendo as crianças como Papai Noel.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.6707351325323381,False
445,"A vida de Dan Gallagher não poderia estar melhor. Advogado de sucesso, ele vive um casamento feliz e tem uma linda pequena filha. Até que um dia ele conhece a editora-chefe Alex, com quem tem um caso no final de semana. A amante começa a exibir um comportamento descontrolado e obsessivo, e logo Dan termina o curto relacionamento. Alex não aceita ser rejeitada e começa a fazer da vida de Dan e da sua família um verdadeiro inferno.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,0.5454950966213947,False
446,"Conta a história de vida do escritor estadunidense Truman Capote enquanto ele investiga o assassinato de alguns moradores de uma pequena cidade do Kansas, que serve de trama para o livro A Sangue Frio.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.19031330555054815,False
447,"O filme conta, de maneira fictícia, a investigação do desaparecimento de três ativistas dos direitos civis feita por dois agentes do FBI no estado do Mississippi.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.455451595167397,False
448,"A história se passa na região do Wyoming em 1880, quando um maldoso cowboy desfigura a face de uma prostituta com uma faca, ao ouvir um comentário pouco elogioso dela sobre determinado órgão de seu corpo. O xerife encontra o cowboy e seu amigo arruaceiro mas os libera mediante pagamento de uma indenização ao dono do saloon. As outras prostitutas ficam furiosas, pois já haviam sido maltratadas pelos mesmos indivíduos, e oferecem um prêmio para quem caçar e matar os cowboys.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,0.27339769761593763,True
449,"Filme épico que narra os 50 anos da expansão americana rumo ao Oeste, entre 1830 e 1880, vistos através das experiências das famílias Prescott e Rawlings, passando pelo isolamento dos sítios construídos pelos pioneiros, pela corrida do ouro, pela guerra civil americana e, finalmente, pela construção das estradas de ferro.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.3373927748923252,False
450,"Vicky promete ser uma grande bailarina. Quando se apaixona por Julian, um compositor, seu empresário não gosta do envolvimento dos dois e ela fica entre a carreira e o amor.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,1.0,False
451,"A dançarina Grusinskaya (Greta Garbo) não crê no amor e não tem um rumo em sua vida, mas muda seu pensamento completamente ao conhecer o falido barão Felix von Geigern (John Barrymore). Este, por sua vez, se torna amigo de Otto Kringelein (Lionel Barrymore), um homem que descobriu que está à beira da morte e decide passar seus últimos dias no luxuoso hotel em que seu patrão, um rico empresário que pretende fechar um grande negócio e que conta com os serviços da taquígrafa Flaemmchen (Joan Crawford), está hospedado.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,0.7479914844398792,False
452,"O filme se passa em 1885 e começa quando dois cavaleiros, Art Croft e Gil Carter, chegam à cidade de Bridger's Wells. Eles vão para o saloon de Canby, esperando se divertir, mas estranham a tensão do lugar. Ficam sabendo de recentes ocorrências de roubos de gado, o que está deixando todos furiosos a procura dos ladrões. Logo os dois recém-chegados se tornam suspeitos, simplesmente por que são forasteiros. Mas Canby os conhece e os defende,mas ainda assim eles causam desconfiança.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.44115868686841697,False
453,"Em 1823, durante uma expedição para território inexplorado no Velho Oeste, o explorador e comerciante de peles Hugh Glass (Leonardo DiCaprio) é atacado por um urso e seu companheiro John Fitzgerald (Tom Hardy) o deixou para morrer  após assassinar seu filho. Glass sobrevive e parte para dentro de território selvagem durante o inverno à procura de vingança contra aquele que o traiu.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,0.5224596618000291,False
454,"Após mandar executar Ana Bolena, o rei Henrique VIII prepara-se para desposar Jane Seymour. Esta lhe dá um filho, mas morre no parto. Então Henrique casa-se com Anne de Cleves, de quem logo se divorcia para se casar com Catarina Howard, que ambicionava o trono mas se envolve com Thomas Culpeper, por quem estava apaixonada. Quando o rei descobre o adultério, manda decapitá-la.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,0.177854560431771,False
455,"Chico é um trabalhador dos esgotos de Paris que um dia encontra uma bela mulher chamada Diane. Ela conta com a ajuda dele para se esconder da polícia. Eles se apaixonam e casam, vivendo felizes até que Chico é convocado para a Primeira Guerra Mundial lutar ao lado dos americanos.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.2506261497466432,False
456,Pugilista morto em acidente aéreo e levado ao céu por engano é devolvido à Terra em outro corpo.,2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.18194881487918824,False
457,"A modista Dorothy e Eddie, atendente de uma loja, casam-se e tudo vai bem no início. Porém, quando Dorothy fica grávida e não dá atenção a mais nada, Eddie, que não sabe de seu estado, culpa-a por não se interessar pelo apartamento que acabam de alugar. Quando descobre a verdade, ele procura redimir-se juntando dinheiro para contratar um renomado obstetra.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,1.0,False
458,"Baseado na história real do escritor e artista plástico Christy Brown, deficiente físico que enfrentou vários obstáculos até alcançar o reconhecimento da família, do público e da crítica.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,1.0,False
459,"Bob Harris é um ator de meia-idade que se encontra em Tóquio para realizar sessões fotográficas publicitárias. Está casado, mas o seu matrimónio entrou numa fase aborrecida: Harris sente-se melancólico com toda rotina sem sentido que tornou-se sua vida. No hotel, conhece Charlotte, a jovem esposa de um fotógrafo que se encontra sozinha em Tóquio, pois o seu marido está a trabalhar durante uns dias noutras cidades do Japão. Charlotte também se sente triste, não consegue encontrar algo em que possa se apoiar, algo que lhe dê sentido de viver. Juntos, começam a repartir as horas que não passam. Entre os dois começa a se estabelecer uma relação de compreensão mútua, que se vai afirmando à medida que passam os dias.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.7722633288738723,False
460,"Ambientada em torno da Cidade de Nova Iorque pouco antes e depois da Primeira Guerra Mundial, a história começa com a estrela das Ziegfeld Follies, Fanny Brice, aguardando seu marido Nicky Arnstein chegar ao teatro, e então se move para um extenso flashback que se concentra em seu encontro, casamento e ascensão de Fanny ao estrelato.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.48382916595619957,False
461,"Temerário e amante da boa vida, o piloto de testes Jim faz um pouso forçado em uma fazenda, onde se apaixona pela bela Ann. Eles se casam, mas Ann descobre que Jim dá mais importância à carreira que a ela. Jim tem um grande amigo, seu mecânico Gunner, que o salva quando é despedido pelo patrão Drake e quando Ann resolve deixá-lo. Finalmente, Jim e Gunner vão testar um poderoso bombardeiro, mas alguma coisa dá errado...",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,0.6338864105659705,False
462,"Em 1968, Sally é casada com um oficial do exército norte-americano que embarcou para o Vietnã. Ela então vai trabalhar num hospital de veteranos, onde se apaixona por Luke, ex-soldado que ficara paraplégico.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,1.0,False
463,"Durante o final do século XIX em plena era vitoriana, o Doutor Frederick Treves, cirurgião do Royal London Hospital, encontra John Merrick em um espetáculo de aberrações circense onde ele é apresentado como ""O Homem-Elefante"", sendo mantido pelo Sr. Bytes, um animador de circo alcoólico e sádico. Sua cabeça é mantida encapuzada e seu ""dono"", que o vê como deficiente intelectual, é pago por Treves para levá-lo ao hospital onde o médico trabalha para exibir Marrick em uma palestra no local. Treves apresenta Merrick aos seus colegas e destaca seu crânio monstruoso, que o força a dormir com a cabeça entre os joelhos, já que se ele se deitasse normalmente poderia morrer asfixiado. Em seu retorno para o beco de Bytes localizado no East End em Londres, Merrick é violentamente espancado pelo seu ganancioso dono, forçando o sádico animador a contatar Treves novamente para socorrer medicamente a criatura. Treves, então, leva John Merrick de volta ao hospital.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.6322370663401109,False
464,"Cantor country desiludido e em decadência conhece uma viúva e seu filho de dez anos, e volta a se interessar pela vida.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,1.0,False
